name	lat	lng	class	flowinfo	url
"USGS 10257720 CHINO CYN C BL TRAMWAY NR PALM SPRINGS CA"	33.84418430	-116.60529290	0	"Discharge: 0.00 cfs;Stage: 8.78 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10257720
"USGS 11455350 CACHE SLOUGH A RYER ISLAND"	38.21277778	-121.66916670	0	"Discharge: 76100 cfs;Stage: 3.09 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11455350
"USGS 11451300 NF CACHE C NR CLEARLAKE OAKS CA"	39.07544877	-122.53414770	0	"Stage: 2.40 ft;Date (stage): 2013-04-08 21:00:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11451300
"USGS 11085000 SAN GABRIEL R BL SANTA FE DAM NR BALDWIN PK CA"	34.11223019	-117.96950920	0	"Discharge: 0.00 cfs;Stage: 4.59 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11085000
"USGS 11372000 CLEAR C NR IGO CA"	40.51320587	-122.52417950	6	"Discharge: 636 cfs;Stage: 4.32 ft;Date: 2013-04-08 20:45:00;Percentile: 82.94 %;Class: Above normal;% normal(median): 260.66%;% normal(mean): 162.61%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11372000
"USGS 11020600 EL CAPITAN RES NR LAKESIDE CA"	32.88227229	-116.80919030	0	"Stage: 716.34 ft;Date (stage): 2013-04-08 20:45:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11020600
"USGS 10260470 LITTLE BEAR C AB LK ARROWHEAD A LAKE ARROWHEAD CA"	34.24861110	-117.20250000	0	"Class: Not-ranked;Status: Dis;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10260470
"USGS 11274550 SAN JOAQUIN R NR CROWS LANDING CA"	37.43187949	-121.01381930	0	"Discharge: 609 cfs;Stage: 38.42 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 56.92%;% normal(mean): 14.10%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11274550
"USGS 11123000 SANTA YNEZ R BL GIBRALTAR DAM NR SANTA BARBARA CA"	34.52443910	-119.68735790	0	"Discharge: 0.00 cfs;Stage: 6.74 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11123000
"USGS 11148900 NACIMIENTO R BL SAPAQUE C NR BRYSON CA"	35.78857918	-121.09380480	4	"Discharge: 13 cfs;Stage: 7.98 ft;Date: 2013-04-08 20:15:00;Percentile: 11.29 %;Class: Below normal;% normal(median): 13.54%;% normal(mean): 8.13%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11148900
"USGS 11312676 MIDDLE R AT MIDDLE RIVER CA"	37.94270170	-121.53411750	0	"Discharge: 14000 cfs;Stage: 4.08 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11312676
"USGS 11062000 LYTLE C NR FONTANA CA"	34.21222980	-117.45810500	5	"Discharge: 1.4 cfs;Stage: 2.51 ft;Date: 2013-04-08 21:00:00;Percentile: 45.81 %;Class: Normal;% normal(median): 47.46%;% normal(mean): 4.02%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11062000
"USGS 11464000 RUSSIAN R NR HEALDSBURG CA"	38.61324316	-122.83638180	4	"Discharge: 447 cfs;Stage: 2.32 ft;Date: 2013-04-08 20:45:00;Flood stage: 23 ft;Percentile: 16.65 %;Class: Below normal;% normal(median): 47.13%;% normal(mean): 28.37%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11464000
"USGS 11336585 LAGUNA C NR ELK GROVE CA"	38.42324335	-121.35328400	0	"Discharge: 0.81 cfs;Stage: 1.37 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 60.00%;% normal(mean): 16.60%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11336585
"USGS 10258500 PALM CYN C NR PALM SPRINGS CA"	33.74502178	-116.53557090	0	"Discharge: 0.00 cfs;Stage: 0.13 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10258500
"USGS 11070210 SAN JACINTO R A RAMONA EXPRESSWAY NR LAKEVIEW CA"	33.83974065	-117.13586600	0	"Stage: 6.38 ft;Date (stage): 2013-04-08 21:00:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11070210
"USGS 11173500 CALAVERAS C NR SUNOL CA"	37.49771396	-121.81773260	5	"Discharge: 0.66 cfs;Stage: 3.94 ft;Date: 2013-04-08 20:45:00;Percentile: 25.40 %;Class: Normal;% normal(median): 3.67%;% normal(mean): 1.35%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11173500
"USGS 11180900 CROW C NR HAYWARD CA"	37.70493008	-122.04385080	0	"Discharge: 1.2 cfs;Stage: 3.35 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 30.00%;% normal(mean): 12.82%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11180900
"USGS 11119750 MISSION C NR MISSION ST NR SANTA BARBARA CA"	34.42638889	-119.72222220	0	"Stage: 4.99 ft;Date (stage): 2013-04-08 20:00:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11119750
"USGS 11118500 VENTURA R NR VENTURA"	34.35222038	-119.30844660	4	"Discharge: 3.9 cfs;Stage: 6.19 ft;Date: 2013-04-08 20:15:00;Flood stage: 17.6 ft;Percentile: 21.98 %;Class: Below normal;% normal(median): 22.29%;% normal(mean): 3.12%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11118500
"USGS 11418500 DEER C NR SMARTSVILLE CA"	39.22433764	-121.26856970	0	"Discharge: 34 cfs;Stage: 1.83 ft;Date: 2013-04-07 18:00:00;Class: Not-ranked;% normal(median): 24.64%;% normal(mean): 16.50%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11418500
"USGS 11523200 TRINITY R AB COFFEE C NR TRINITY CENTER CA"	41.11125710	-122.70557880	5	"Discharge: 943 cfs;Stage: 5.39 ft;Date: 2013-04-08 20:30:00;Percentile: 72.53 %;Class: Normal;% normal(median): 134.71%;% normal(mean): 118.58%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11523200
"USGS 11289000 MODESTO CN NR LA GRANGE CA"	37.67243198	-120.47491830	4	"Discharge: 294 cfs;Stage: 3.18 ft;Date: 2013-04-08 20:30:00;Percentile: 17.46 %;Class: Below normal;% normal(median): 51.40%;% normal(mean): 50.49%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11289000
"USGS 11526250 TRINITY R A JUNCTION CITY CA"	40.72847680	-123.06197360	0	"Discharge: 758 cfs;Stage: 2.33 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 94.87%;% normal(mean): 79.67%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11526250
"USGS 11482500 REDWOOD C A ORICK CA"	41.29928960	-124.05118250	6	"Discharge: 2110 cfs;Stage: 13.38 ft;Date: 2013-04-08 20:15:00;Flood stage: 32 ft;Percentile: 83.27 %;Class: Above normal;% normal(median): 190.95%;% normal(mean): 152.56%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11482500
"USGS 11046530 SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA"	33.50252640	-117.64810580	0	"Stage: 10.17 ft;Date (stage): 2013-04-08 20:15:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11046530
"USGS 11466200 SANTA ROSA C A SANTA ROSA CA"	38.43657870	-122.72470960	0	"Discharge: 13 cfs;Stage: 23.86 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): 54.17%;% normal(mean): 18.91%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11466200
"USGS 11463682 RUSSIAN R A JIMTOWN CA"	38.65824247	-122.82943760	0	"Discharge: 385 cfs;Stage: 5.00 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11463682
"USGS 11303500 SAN JOAQUIN R NR VERNALIS CA"	37.67604060	-121.26632930	5	"Discharge: 1510 cfs;Stage: 8.94 ft;Date: 2013-04-08 20:45:00;Flood stage: 29 ft;Percentile: 25.36 %;Class: Normal;% normal(median): 49.19%;% normal(mean): 21.05%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11303500
"USGS 11431800 PILOT C AB STUMPY MEADOWS RES CA"	38.89462570	-120.56825850	0	"Discharge: 2.7 cfs;Stage: 4.07 ft;Date: 2008-10-19 23:45:00;Class: Not-ranked;% normal(median): 6.28%;% normal(mean): 5.25%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11431800
"USGS 11066460 SANTA ANA R A MWD CROSSING CA"	33.96862566	-117.44838060	0	"Stage: 6.25 ft;Date (stage): 2013-04-08 21:00:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11066460
"USGS 11275500 HETCH HETCHY RES A HETCH HETCHY CA"	37.94769890	-119.78795460	0	"Stage: 3740.15 ft;Date (stage): 2013-04-08 21:00:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11275500
"USGS 11121010 JAMESON LK RELEASE WEIR A JAMESON LAKE CA"	34.49221490	-119.50790200	3	"Discharge: 0.60 cfs;Stage: 0.20 ft;Date: 2013-04-08 20:45:00;Percentile: 9.62 %;Class: Much below normal;% normal(median): 46.15%;% normal(mean): 39.47%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11121010
"USGS 11044300 SANTA MARGARITA R A FPUD SUMP NR FALLBROOK CA"	33.41364059	-117.24114620	0	"Discharge: 9.4 cfs;Stage: 1.87 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): 58.75%;% normal(mean): 40.50%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11044300
"USGS 11152000 ARROYO SECO NR SOLEDAD CA"	36.28052076	-121.32270630	3	"Discharge: 32 cfs;Stage: 0.91 ft;Date: 2013-04-08 21:00:00;Percentile: 8.11 %;Class: Much below normal;% normal(median): 18.99%;% normal(mean): 8.35%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11152000
"USGS 11153000 PACHECO C NR DUNNEVILLE CA"	36.98000000	-121.38027780	0	"Discharge: 0.00 cfs;Stage: 1.15 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11153000
"USGS 11255575 PANOCHE C A I-5 NR SILVER CREEK CA"	36.65245145	-120.63211860	0	"Discharge: 0.00 cfs;Stage: 4.16 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11255575
"USGS 11106550 CALLEGUAS C NR CAMARILLO CA"	34.17944989	-119.03982420	4	"Discharge: 6.2 cfs;Stage: 1.12 ft;Date: 2013-04-08 19:55:00;Percentile: 13.12 %;Class: Below normal;% normal(median): 28.18%;% normal(mean): 26.18%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11106550
"USGS 11048400 MARSHBURN CHANNEL NR IRVINE CA"	33.68390946	-117.74533070	0	"Discharge: 0.23 cfs;Stage: 1.04 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 209.09%;% normal(mean): 95.83%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11048400
"USGS 11105510 MALIBU C A MALIBU CA"	34.04333330	-118.68416670	0	"Class: Not-ranked;Status: Dis;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11105510
"USGS 11042800 WARM SPRINGS C NR MURRIETA CA"	33.53224867	-117.17697710	0	"Discharge: 0.00 cfs;Stage: 3.82 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11042800
"USGS 11510700 KLAMATH RIVER BLW JOHN C.BOYLE PWRPLNT, NR KENO,OR"	42.08458770	-122.07334530	1	"Discharge: 375 cfs;Stage: 2.97 ft;Date: 2013-04-08 20:45:00;Percentile: 1.85 %;Class: Low;% normal(median): 20.72%;% normal(mean): 14.59%;"	http://waterdata.usgs.gov/or/nwis/uv?site_no=11510700
"USGS 11476500 SF EEL R NR MIRANDA CA"	40.18181004	-123.77614260	6	"Discharge: 2760 cfs;Stage: 10.18 ft;Date: 2013-04-08 20:30:00;Flood stage: 33 ft;Percentile: 76.30 %;Class: Above normal;% normal(median): 237.93%;% normal(mean): 139.28%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11476500
"USGS 11337600 MARSH C A BRENTWOOD CA"	37.96270060	-121.68745300	0	"Discharge: 1.3 cfs;Stage: 4.04 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): 22.61%;% normal(mean): 9.12%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11337600
"USGS 11278400 CHERRY C BL DION R HOLM PH, NR MATHER CA"	37.89020170	-119.96990460	5	"Discharge: 1140 cfs;Stage: 8.99 ft;Date: 2013-04-08 20:45:00;Percentile: 72.00 %;Class: Normal;% normal(median): 152.20%;% normal(mean): 135.45%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11278400
"USGS 11051502 SAR SUPP GAGE NR MENTONE CA"	34.10834489	-117.10059110	0	"Discharge: 4.5 cfs;Stage: 8.82 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 15000.00%;% normal(mean): 298.01%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11051502
"USGS 11181040 SAN LORENZO C A SAN LORENZO CA"	37.68409770	-122.13996490	4	"Discharge: 5.8 cfs;Stage: 3.22 ft;Date: 2013-04-08 20:30:00;Percentile: 20.50 %;Class: Below normal;% normal(median): 36.25%;% normal(mean): 17.35%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11181040
"USGS 11453500 PUTAH C NR GUENOC CA"	38.77879078	-122.51748070	4	"Discharge: 67 cfs;Stage: 4.99 ft;Date: 2013-04-08 20:30:00;Percentile: 21.35 %;Class: Below normal;% normal(median): 53.60%;% normal(mean): 24.09%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11453500
"USGS 11153650 LLAGAS C NR GILROY"	36.98744858	-121.52716220	0	"Discharge: 11 cfs;Stage: 1.05 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): 84.62%;% normal(mean): 24.95%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11153650
"USGS 11289650 TUOLUMNE R BL LAGRANGE DAM NR LAGRANGE CA"	37.66632100	-120.44213940	5	"Discharge: 171 cfs;Stage: 3.75 ft;Date: 2013-04-08 20:30:00;Percentile: 33.05 %;Class: Normal;% normal(median): 48.03%;% normal(mean): 10.15%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11289650
"USGS 11126000 SANTA YNEZ R NR SANTA YNEZ CA"	34.58915520	-119.98875320	0	"Stage: 6.06 ft;Date (stage): 2013-04-08 20:45:00;Class: Not-ranked;Status: Dis;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11126000
"USGS 11424500 DRY C NR WHEATLAND CA"	39.02628325	-121.43718090	0	"Stage: 7.89 ft;Date (stage): 2013-04-08 20:15:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11424500
"USGS 10257600 MISSION C NR DESERT HOT SPRINGS CA"	34.01112284	-116.62806890	5	"Discharge: 0.97 cfs;Stage: 1.49 ft;Date: 2013-04-08 21:00:00;Percentile: 43.30 %;Class: Normal;% normal(median): 64.67%;% normal(mean): 21.32%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=10257600
"USGS 09527597 COACHELLA CANAL NEAR DESERT BEACH, CA"	33.53808109	-115.91860830	0	"Discharge: 518 cfs;Stage: 20.70 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): 106.91%;% normal(mean): 106.91%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=09527597
"USGS 11478500 VAN DUZEN R NR BRIDGEVILLE CA"	40.48041636	-123.89087600	6	"Discharge: 1380 cfs;Stage: 2.50 ft;Date: 2013-04-08 20:15:00;Flood stage: 17 ft;Percentile: 76.46 %;Class: Above normal;% normal(median): 217.67%;% normal(mean): 133.78%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11478500
"USGS 11473900 MF EEL R NR DOS RIOS CA"	39.70626687	-123.32529130	5	"Discharge: 1990 cfs;Stage: 8.27 ft;Date: 2013-04-08 20:00:00;Percentile: 49.66 %;Class: Normal;% normal(median): 98.51%;% normal(mean): 92.05%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11473900
"USGS 11465200 DRY C NR GEYSERVILLE CA"	38.69852100	-122.95805390	0	"Discharge: 181 cfs;Stage: 1.72 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): 111.73%;% normal(mean): 49.12%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11465200
"USGS 11143200 CARMEL R A ROBLES DEL RIO CA"	36.47440615	-121.72883640	5	"Discharge: 28 cfs;Stage: 1.47 ft;Date: 2013-04-08 20:15:00;Flood stage: 9 ft;Percentile: 25.99 %;Class: Normal;% normal(median): 28.28%;% normal(mean): 14.91%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11143200
"USGS 11048520 CENTRAL IRVINE CHANNEL NR TUSTIN CA"	33.71611110	-117.78944440	0	"Stage: 1.51 ft;Date (stage): 2013-04-08 20:00:00;Class: Not-ranked;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11048520
"USGS 11070270 PERRIS VALLEY STORM DR A NUEVO RD NR PERRIS CA"	33.80113024	-117.20614690	0	"Discharge: 0.00 cfs;Stage: 8.33 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11070270
"USGS 11114495 MATILIJA C NR RES NR MATILIJA HOT SPRINGS CA"	34.50276930	-119.35733930	0	"Discharge: 2.4 cfs;Stage: 3.33 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 17.98%;% normal(mean): 4.18%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11114495
"USGS 11377100 SACRAMENTO R AB BEND BRIDGE NR RED BLUFF CA"	40.28848836	-122.18666450	5	"Discharge: 8980 cfs;Stage: 3.23 ft;Date: 2013-04-08 20:45:00;Flood stage: 27 ft;Percentile: 40.65 %;Class: Normal;% normal(median): 77.41%;% normal(mean): 55.29%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11377100
"USGS 11390500 SACRAMENTO R BL WILKINS SLOUGH NR GRIMES CA"	39.00989476	-121.82469000	5	"Discharge: 10500 cfs;Stage: 33.88 ft;Date: 2013-04-08 20:15:00;Percentile: 54.00 %;Class: Normal;% normal(median): 102.94%;% normal(mean): 82.48%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11390500
"USGS 11172945 ALAMEDA C AB DIV DAM NR SUNOL CA"	37.49743560	-121.77356440	0	"Discharge: 1.7 cfs;Stage: 2.81 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 15.45%;% normal(mean): 5.16%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11172945
"USGS 11345500 SF PIT R NR LIKELY CA"	41.23072860	-120.43717260	5	"Discharge: 70 cfs;Stage: 2.45 ft;Date: 2013-04-08 20:45:00;Percentile: 61.47 %;Class: Normal;% normal(median): 132.08%;% normal(mean): 88.80%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11345500
"USGS 11273400 SAN JOAQUIN R AB MERCED R NR NEWMAN CA"	37.34721510	-120.97617770	0	"Discharge: 353 cfs;Stage: 49.61 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11273400
"USGS 11424000 BEAR R NR WHEATLAND CA"	39.00017270	-121.40662380	4	"Discharge: 24 cfs;Stage: 0.97 ft;Date: 2013-04-08 20:45:00;Flood stage: 24 ft;Percentile: 10.37 %;Class: Below normal;% normal(median): 3.55%;% normal(mean): 2.38%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11424000
"USGS 11045600 ONEILL LAKE OUTLET CH NR FALLBROOK CA"	33.32503210	-117.32559310	0	"Discharge: 0.77 cfs;Stage: 0.79 ft;Date: 2013-04-08 20:45:00;Class: Not-ranked;% normal(median): 122.22%;% normal(mean): 97.47%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11045600
"USGS 11070465 SALT C A MURRIETA RD NR SUN CITY CA"	33.69418820	-117.20559030	0	"Discharge: 0.00 cfs;Stage: 5.48 ft;Date: 2013-04-08 20:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11070465
"USGS 11337080 THREEMILE SLOUGH NR RIO VISTA CA"	38.10333330	-121.68611100	0	"Discharge: 26300 cfs;Stage: 3.10 ft;Date: 2013-04-08 19:15:00;Class: Not-ranked;% normal(median): %;% normal(mean): %;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11337080
"USGS 11134000 SANTA YNEZ R A H ST NR LOMPOC CA"	34.66831620	-120.45794110	0	"Discharge: 0.00 cfs;Stage: 1.41 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 0.00%;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11134000
"USGS 11149400 NACIMIENTO R BL NACIMIENTO DAM NR BRADLEY CA"	35.76135678	-120.85545800	5	"Discharge: 60 cfs;Stage: 2.37 ft;Date: 2013-04-08 20:00:00;Percentile: 70.00 %;Class: Normal;% normal(median): 214.29%;% normal(mean): 23.78%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11149400
"USGS 11169025 GUADALUPE R ABV HWY 101 A SAN JOSE CA"	37.37382960	-121.93301290	0	"Discharge: 32 cfs;Stage: 4.82 ft;Date: 2013-04-08 20:00:00;Flood stage: 17 ft;Class: Not-ranked;% normal(median): 88.89%;% normal(mean): 19.14%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11169025
"USGS 11143250 CARMEL R NR CARMEL CA"	36.53912780	-121.88050840	4	"Discharge: 24 cfs;Stage: 4.00 ft;Date: 2013-04-08 21:00:00;Percentile: 19.06 %;Class: Below normal;% normal(median): 24.49%;% normal(mean): 11.57%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11143250
"USGS 11465390 RUSSIAN R NR WINDSOR CA"	38.51574480	-122.86471530	0	"Stage: 6.33 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;Status: Ssn;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11465390
"USGS 11167800 GUADALUPE R AB ALMADEN EXPRESSWAY A SAN JOSE CA"	37.28077615	-121.87967640	0	"Class: Not-ranked;Status: Dis;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11167800
"USGS 11501000 SPRAGUE RIVER NEAR CHILOQUIN, OR"	42.58458090	-121.84973660	5	"Discharge: 1040 cfs;Stage: 2.98 ft;Date: 2013-04-08 20:30:00;Percentile: 52.63 %;Class: Normal;% normal(median): 105.16%;% normal(mean): 86.99%;"	http://waterdata.usgs.gov/or/nwis/uv?site_no=11501000
"USGS 11278000 ELEANOR C NR HETCH HETCHY CA"	37.96908800	-119.88212400	6	"Discharge: 408 cfs;Stage: 12.62 ft;Date: 2013-04-08 20:15:00;Percentile: 75.05 %;Class: Above normal;% normal(median): 392.31%;% normal(mean): 183.88%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11278000
"USGS 11467553 NF GUALALA R AB SF GUALALA R NR GUALALA CA"	38.78991030	-123.50945350	0	"Discharge: 47 cfs;Stage: 0.47 ft;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): 22.49%;% normal(mean): 19.48%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11467553
"USGS 11261100 SALT SLOUGH A HWY 165 NR STEVINSON CA"	37.24771864	-120.85214460	0	"Discharge: 228 cfs;Stage: 67.18 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 103.17%;% normal(mean): 96.71%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11261100
"USGS 11047300 ARROYO TRABUCO A SAN JUAN CAPISTRANO CA"	33.49835999	-117.66588430	0	"Discharge: 3.0 cfs;Stage: 10.86 ft;Date: 2013-04-08 20:30:00;Class: Not-ranked;% normal(median): 54.55%;% normal(mean): 21.88%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11047300
"USGS 11075720 CARBON C BL CARBON CYN DAM CA"	33.91334748	-117.84255840	0	"Discharge: 0.00 cfs;Date: 2013-04-08 21:00:00;Class: Not-ranked;% normal(median): %;% normal(mean): 0.00%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11075720
"USGS 11160500 SAN LORENZO R A BIG TREES CA"	37.04439310	-122.07246400	4	"Discharge: 40 cfs;Stage: 3.42 ft;Date: 2013-04-08 20:30:00;Percentile: 13.12 %;Class: Below normal;% normal(median): 37.74%;% normal(mean): 21.44%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11160500
"USGS 11447293 DRY C A VERNON ST BRIDGE A ROSEVILLE CA"	38.73323514	-121.30189500	0	"Discharge: 159 cfs;Date: 2012-04-01 23:45:00;Stage: 10.30 ft;Date (stage): 2012-04-02 10:00:00;Class: Not-ranked;% normal(median): 305.77%;% normal(mean): 160.61%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11447293
"USGS 11421000 YUBA R NR MARYSVILLE CA"	39.17572510	-121.52496470	0	"Discharge: 1100 cfs;Stage: 62.95 ft;Date: 2013-04-08 20:45:00;Flood stage: 87 ft;Class: Not-ranked;% normal(median): 36.12%;% normal(mean): 28.13%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11421000
"USGS 373829118505801 003S028E35KS01M HOT C FH"	37.64132240	-118.85040890	0	"Discharge: 3.3 cfs;Stage: 0.42 ft;Date: 2013-04-08 20:00:00;Class: Not-ranked;% normal(median): 103.12%;% normal(mean): 102.80%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=373829118505801
"USGS 11087020 SAN GABRIEL R AB WHITTIER NARROWS DAM CA"	34.03417767	-118.03812250	2	"Discharge: 0.76 cfs;Stage: 3.74 ft;Date: 2013-04-08 20:30:00;Percentile: 3.34 %;Class: Much below normal;% normal(median): 0.94%;% normal(mean): 0.55%;"	http://waterdata.usgs.gov/ca/nwis/uv?site_no=11087020
