agency_cd	site_no	station_nm	site_tp_cd	lat_va	long_va	latitude	longitude	coord_meth_cd	coord_acy_cd	coord_datum_cd	dec_coord_datum_cd	district_cd	state_cd	county_cd	country_cd	land_net_ds	map_nm	map_scale_fc	alt_va	alt_meth_cd	alt_acy_va	alt_datum_cd	huc_cd	basin_cd	topo_cd	instruments_cd	construction_dt	inventory_dt	drain_area_va	contrib_drain_area_va	tz_cd	local_time_fg	reliability_cd	gw_file_cd	nat_aqfr_cd	aqfr_cd	aqfr_type_cd	well_depth_va	hole_depth_va	depth_src_cd	project_no
USGS	373842121465301	003S002E29F004M	GW	373842	1214653	37.64493126	-121.7824537	M	S	NAD27	NAD83	06	06	001	US	SWSENWS29 T 3S R 2E M	LIVERMORE	24000	 458.80	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19760501				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		31.0	38.0		CA-9-358M
USGS	373843121471801	003S002E30H001M	GW	373843	1214718	37.64520907	-121.7893984	M	S	NAD27	NAD83	06	06	001	US	NESENES30 T 3S R 2E M	LIVERMORE	24000	 447.30	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19450825				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM	X	78.0	78.0		CA-9-358M
USGS	373843121535201	003S001E30A009M	GW	373843	1215352	37.64520969	-121.8988464	M	S	NAD27	NAD83	06	06	001	US	SWNENES30 T 3S R 1E M	DUBLIN	24000	 311.00	L	0.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751028				PST	Y	C	YYNYNYNN	N9999OTHER	110ALVM		73.0	73.0		CA-9-358M
USGS	373845121483301	003S001E25H001M	GW	373845	1214833	37.6457647	-121.8102324	M	S	NAD27	NAD83	06	06	001	US	SWSENES25 T 3S R 1E M	LIVERMORE	24000	 446.70	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19420101				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		669	669		479200200
USGS	373846121461201	003S002E29H001M	GW	373846	1214612	37.64604227	-121.7710645	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL	112LVRM		515			
USGS	373846122055001	003S002W29A003M	GW	373846.9	1220550.9	37.6463611	-122.0974722	G	5	NAD83	NAD83	06	06	001	US		HAYWARD, CA	  24000	 57.0	M	2.5	NGVD29			V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19550214	20021113			PST	Y	C	YY   Y	N100CACSTL			380	429	A	967759600
USGS	373849122034001	003S002W27A001M	GW	373849.8	1220340.7	37.64716667	-122.0613056	G	5	NAD83	NAD83	06	06	001	US		HAYWARD, CA	  24000	 87.3	M	2.5	NGVD29			V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		20021113			PST	Y	C	YY   Y	N100CACSTL			300		A	967759600
USGS	373853122054901	003S002W28D003M	GW	373853.6	1220549.1	37.6482222	-122.0969722	G	5	NAD83	NAD83	06	06	001	US		HAYWARD, CA	  24000	 60	M	2.5	NGVD29			V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19890201	20021113			PST	Y	C	YY   Y	N100CACSTL			232	232	D	967759600
USGS	373856121475701	003S002E30D002M	GW	373856	1214757	37.6488201	-121.800232	M	S	NAD27	NAD83	06	06	001	US	NENWNWS30 T 3S R 2E M	LIVERMORE	24000	 428.90	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790521				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		55.0	55.0		CA-9-358M
USGS	373856121532801	003S001E29D002M	GW	373856	1215328	37.6488206	-121.8921795	M	S	NAD27	NAD83	06	06	001	US	NENWNWS29T 3S R 1E M	DUBLIN	  24000	 314.50	L	0.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751021				PST	Y	C	YYYYNYNN	N9999OTHER	110ALVM		61.0			CA-9-358M
USGS	373856121534601	003S001E30A010M	GW	373856	1215346	37.64882066	-121.8971796	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N9999OTHER						
USGS	373857121465601	003S002E29D001M	GW	373857	1214656	37.6490978	-121.783287	M	S	NAD27	NAD83	06	06	001	US	S29 T3S R2E M	LIVERMORE	24000	 466.40	L	1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19481020				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		500	500		CA-9-358M
USGS	373859121534701	003S001E30A011M	GW	373859	1215347	37.64965396	-121.8974574	M	S	NAD27	NAD83	06	06	001	US		DUBLIN	24000	 316.10	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751030				PST	Y	C	YYYYNYNN	N9999OTHER	110ALVM		30.0	30.0		CA-1-370M
USGS	373859121534801	003S001E30A008M	GW	373859	1215348	37.64965396	-121.8977352	M	S	NAD27	NAD83	06	06	001	US	NENENES30 T 3S R1E M	DUBLIN	  24000	 315.70	L	0.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751022				PST	Y	C	YYYYNYNN	N9999OTHER	110ALVM		61.0			CA-9-358M
USGS	373901121524701	003S001E29A001M	GW	373901	1215247	37.6502094	-121.8807902	M	S	NAD27	NAD83	06	06	001	US		DUBLIN	24000	 325.50	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19510816				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		105	120		CA-1-370M
USGS	373902122040201	003S002W27A003M	GW	373902	1220402	37.65055556	-122.0672222	M	5	NAD83	NAD83	06	06	001	US		HAYWARD, CA	  24000	 86	M	2.5	NGVD29			V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		20021113			PST	Y	C	YY   Y	N100CACSTL			92.1		D	967759600
USGS	373902122130501	SAN FRANCISCO BAY ST AC13 NR ROBERTS LNDG CA	ES	373951	1221349	37.66409849	-122.2313564	M	S	NAD27	NAD83	06	06	001	US		SAN LEANDRO	  24000	 0	M	  1	NGVD29			O	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19890905			PST	Y		NNNNNNNN							470647500
USGS	373904121525601	003S001E20Q002M	GW	373904	1215256	37.6510427	-121.8832903	M	S	NAD27	NAD83	06	06	001	US		DUBLIN	24000	 323.00	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		65.0	65.0		CA-1-370M
USGS	373904122070301	003S002W19R004M	GW	373908.78	1220705.62	37.65237108	-122.119303	M	F	NAD27	NAD83	06	06	001	US		HAYWARD	  24000	 43.43	M	  5	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	1956				PST	Y	U	YYNNNNNN	N100CACSTL			112		R	470653600
USGS	373904122101301	SAN FRANCISCO BAY SITE B3 NR HAYWARD LANDING, CA	ES	373904	1221013	37.65104335	-122.1713546	M	S	NAD27	NAD83	06	06	001	US		SAN LEANDRO	  24000	 0	M	3.0	NGVD29				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19911217			PST	Y		NNNNNNNN							470647500
USGS	373906121525601	003S001E20Q001M	GW	373906	1215256	37.65159826	-121.8832903	M	S	NAD27	NAD83	06	06	001	US	SESWSES20 T 3S R 1E M	DUBLIN	24000	 323.50	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19610329				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		52.0	52.0		CA-9-358M
USGS	373907121465901	003S002E20N001M	GW	373907	1214659	37.6518755	-121.7841204	M	S	NAD27	NAD83	06	06	001	US	SESWSWS20 T 3S R 2E M	LIVERMORE	24000	 484.75	L	.1	NGVD29	18050004		F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19491205				PST	Y	C	YYYYNYNN	N100CACSTL	120CNTL		214	214		CA-9-358M
USGS	373909122105101	SAN FRANCISCO BAY ST AC24 NR ROBERTS LNDG CA	ES	373909	1221051	37.65243219	-122.1819104	M	S	NAD27	NAD83	06	06	001	US		SAN LEANDRO, CA	  24000	 0	M	  1	NGVD29				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19900626			PST	Y		NNNNNNNN							470647500
USGS	373912122065001	003S002W20L020M	GW	373912	1220650	37.6533333	-122.1138889	G	5	NAD83	NAD83	06	06	001	US		HAYWARD	  24000	 47.1	D	 .2	NGVD29			V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		20020307			PST	Y	C	YY   Y	N100CACSTL			600	670	A	470659600
USGS	373919121444501	003S002E22M001M	GW	373919	1214445	37.65520856	-121.746897	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL	112LVRM		995			
USGS	373919121525101	003S001E20J001M	GW	373919	1215251	37.6552092	-121.8819014	M	S	NAD27	NAD83	06	06	001	US	SWNESES20 T 35 R 1E M	DUBLIN	24000	 326.50	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19600816				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		42.0	42.0		CA-9-358M
USGS	373919121532701	003S001E20M011M	GW	373919	1215327	37.65520928	-121.8919017	M	S	NAD27	NAD83	06	06	001	US	SENWSWS20 T 3S R 1E M	DUBLIN	24000	 323.00	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771012				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		71.0	75.0		CA-9-358M
USGS	373921121540701	003S001E19K001M	GW	373921	1215407	37.65576488	-121.9030132	M	S	NAD27	NAD83	06	06	001	US	SENWSES19 T 3S R 1E M	DUBLIN	24000	 318.80	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751103				PST	Y	C	YYNYNYNN	N9999OTHER	110ALVM		57.6	74.0		CA-9-358M
USGS	373922122071201	003S002W19J001M	GW	373922	1220712	37.65604317	-122.1210753	M	S	NAD27	NAD83	06	06	001	US	--NWSES19 T03S R02W M	HAYWARD	24000	 30.00	M	005	NGVD29	18050004		F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19290920				PST	Y	L	YYNNNYYN	N100CACSTL			87.0	216		479200200
USGS	373924121484901	003S001E24K001M	GW	373924	1214849	37.6565977	-121.814677	M	S	NAD27	NAD83	06	06	001	US	SWNWSES 24 T 3S R 1E M	LIVERMORE	24000	 410.20	L	.1	NGVD29	18050004		P	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771021				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		80.0			CA-9-358M
USGS	373926121454001	003S002E21L013M	GW	373926	1214540	37.657153	-121.7621753	M	S	NAD27	NAD83	06	06	001	US	NESWS21 T3S R2E M	LIVERMORE	24000	 573.00	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19700706				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		276	276		CA-9-358M
USGS	373927121460001	003S002E21E003M	GW	373927	1214600	37.6574308	-121.767731	M	S	NAD27	NAD83	06	06	001	US	NWSWNWS21 T 3S R 2E M	LIVERMORE	24000	 530.80	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771207				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		133	135		CA-9-358M
USGS	373928121524901	003S001E20J004M	GW	373928	1215249	37.65770914	-121.8813458	M	S	NAD27	NAD83	06	06	001	US	NWNESES20 T 3S R 1E M	DUBLIN	24000	 328.90	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751029				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		72.0	75.0		CA-9-358M
USGS	373930122054701	003S002W21E013M	GW	373924.5	1220550.9	37.65680556	-122.0974722	G	5	NAD83	NAD83	06	06	001	US		HAYWARD	  24000	 66.9	D	 .2	NGVD29	18050004		F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19890721	20070621			PST	Y	C	YYNNNYNN	N100CACSTL			550	550	L	470653600
USGS	373931121531901	003S001E20F005M	GW	373931	1215319	37.65854249	-121.8896794	M	S	NAD27	NAD83	06	06	001	US	SWSENWS 5 T 3S R 1E M	DUBLIN	24000	 323.40	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751103				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		46.0	47.0		CA-9-358M
USGS	373931121534401	003S001E20E007M	GW	373931	1215344	37.6585425	-121.896624	M	S	NAD27	NAD83	06	06	001	US		DUBLIN	24000	 323.60	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751031				PST	Y	C	YYNYNYNN	N9999OTHER	110ALVM		47.0	47.0		CA-1-370M
USGS	373936122052201	003S002W21G004M	GW	373936	1220522	37.66	-122.0894444	M	5	NAD83	NAD83	06	06	001	US		HAYWARD, CA	  24000	 80	M	2.5	NGVD29			V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		20021113			PST	Y	C	YY   Y	N100CACSTL			135		A	967759600
USGS	373938122095801	SAN FRANCISCO BAY ST AC25 NR ROBERTS LNDG CA	ES	373938	1220958	37.66048747	-122.1671878	M	S	NAD27	NAD83	06	06	001	US		SAN LEANDRO, CA	  24000	 0	M	  1	NGVD29				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19900626			PST	Y		NNNNNNNN							470647500
USGS	373939122111101	SAN FRANCISCO BAY SITE C6 NR HAYWARD LANDING, CA	ES	373939	1221111	37.66076525	-122.1874662	M	S	NAD27	NAD83	06	06	001	US		SAN LEANDRO	  24000	 0	M	3.0	NGVD29				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19911217			PST	Y		NNNNNNNN							470647500
USGS	373941121460001	003S002E21E002M	GW	373941	1214600	37.66131958	-121.767731	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL	111ALVM					
USGS	373941121475701	003S002E19F004M	GW	373941	1214757	37.6613197	-121.800232	M	S	NAD27	NAD83	06	06	001	US	NWSENWS19 T 3S R 2E M	LIVERMORE	24000	 427.70	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19640401				PST	Y	C	YYYYNYNN	N100CACSTL	110ALVM		164	164		CA-9-358M
USGS	373942121534501	003S001E19A005M	GW	373942	1215345	37.66159797	-121.8969018	M	S	NAD27	NAD83	06	06	001	US	SENENES19 T 3S R 1E M	DUBLIN	24000	 328.30	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19490101				PST	Y	C	YYNYNYNN	N9999OTHER	110ALVM		220			CA-9-358M
USGS	373943121414501	003S002E24A001M	GW	373943	1214145	37.661875	-121.6968955	M	S	NAD27	NAD83	06	06	001	US	SENENES24 T 3S R 2E M	ALTAMONT	24000	 715.60	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19760607				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		46.3	52.0		CA-9-358M
USGS	373943121541901	003S001E19C004M	GW	373943	1215419	37.66187578	-121.9063466	M	S	NAD27	NAD83	06	06	001	US	SENENWS19 T 3S R 1E M	DUBLIN	24000	 319.50	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790430				PST	Y	C	YYYYNYNN	N9999OTHER	110ALVM		88.0	88.0		CA-9-358M
USGS	373943122104101	SAN FRANCISCO BAY ST AC9 NR ROBERTS LNDG CA	ES	373943	1221041	37.6618763	-122.1791326	M	S	NAD27	NAD83	06	06	001	US		SAN LEANDRO	  24000	 0	M	  1	NGVD29			O	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19890905			PST	Y		NNNNNNNN							470647500
USGS	373944121534701	003S001E19A004M	GW	373944	1215347	37.6621535	-121.8974574	M	S	NAD27	NAD83	06	06	001	US	SENENES19 T03S R01E M	DUBLIN	24000	 326.70	L	001	NGVD29	18050004		F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYYN	N9999OTHER	110ALVM		358			479200200
USGS	373945121541801	003S001E19C002M	GW	373945	1215418	37.6624313	-121.9060688	M	S	NAD27	NAD83	06	06	001	US	SENENWS19 T 35 R 1E M	DUBLIN	24000	 318.80	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19751114				PST	Y	C	YYNYNYNN	N9999OTHER	110ALVM		39.0	41.0		479200200
USGS	373946121411701	003S003E19C001M	GW	373946	1214117	37.6627083	-121.6891175	M	S	NAD27	NAD83	06	06	001	US	S19 T3S R3E M	ALTAMONT	24000	 740.80	M	5	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		300			CA-9-358M
USGS	373946121525601	003S001E20B002M	GW	373946	1215256	37.66270897	-121.8832903	M	S	NAD27	NAD83	06	06	001	US	SENWNES20 T 3S R 1E M	DUBLIN	24000	 340.00	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19490315				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM	X	500	500		CA-9-358M
USGS	373948122054601	003S002W21D003M	GW	373948	1220546	37.6632651	-122.0971858	M	F	NAD27	NAD83	06	06	001	US		HAYWARD	  24000	 70	M	 20	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	197805	19990331			PST	Y	C	YYNNNYNN	N100CACSTL			220	220	D	
USGS	373949121481301	003S002E19D004M	GW	373949	1214813	37.6635419	-121.8046767	M	F	NAD27	NAD83	06	06	001	US	S19 T3S R2E M	LIVERMORE	24000	 412.00	M	5	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19781009				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		245	245		CA-9-358M
USGS	373950121475301	003S002E19C001M	GW	373950	1214753	37.66381965	-121.7991209	M	S	NAD27	NAD83	06	06	001	US	S19 T 3S R 2E M	LIVERMORE	24000	 425.50	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19601101				PST	Y	C	YYNYNYNN	N100CACSTL	112LVRM		355	355		CA-9-358M
USGS	373952121404301	003S003E19A001M	GW	373952	1214043	37.66437496	-121.6796728	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N100CACSTL	112LVRM		188			
USGS	373953121511601	003S001E22D002M	GW	373953	1215116	37.6646532	-121.8555116	M	S	NAD27	NAD83	06	06	001	US	NENWNWS22 T 3S R 1E M	LIVERMORE	24000	 366.00	L	.1	NGVD29	18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19760614				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		71.0	72.0		CA-9-358M
USGS	373954121442501	003S002E22B001M	GW	373954	1214425	37.6649305	-121.7413413	M	S	NAD27	NAD83	06	06	001	US	NWNWNES22 T 3S R 2E M	ALTAMONT	24000	 583.70	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19760706				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		31.9	55.0		CA-9-358M
USGS	373955121521801	003S001E16P005M	GW	373955	1215218	37.6652088	-121.8727344	M	S	NAD27	NAD83	06	06	001	US	SWSESWS16 T 3S R 1E M	LIVERMORE	24000	 351.80	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19760713				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		75.0	75.0		CA-9-358M
USGS	373955122083401	003S003W15M019M	GW	373955	1220834	37.6652095	-122.1438538	M	F	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	M	YYNNNNNN	N100CACSTL			600			
USGS	373956121485501	003S001E13P002M	GW	373956	1214855	37.66548635	-121.8163437	M	S	NAD27	NAD83	06	06	001	US	NENWNWS24 T 3S R 1E M	LIVERMORE	24000	 396.20	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19330101				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		400	400		CA-9-358M
USGS	373956121485601	003S001E13P001M	GW	373956	1214856	37.66548635	-121.8166215	M	U	NAD27	NAD83	06	06	001	US		LIVERMORE	24000	 397.27	L	 10	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	1947				PST	Y	C	YYNNNNNN	N100CACSTL				652		
USGS	373956122084401	003S003W13P005M	GW	373956.5	1220844.3	37.66569444	-122.1456389	D	1	NAD83	NAD83	06	06	001	US		SAN LEANDRO, CA	  24000	 6.8	D	 .2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	200011	20020724			PST	Y	C	YY  YY	N100CACSTL			640	972	D	967759600
USGS	373957121481401	003S002E19D006M	GW	373957	1214814	37.66576406	-121.8049545	M	F	NAD27	NAD83	06	06	001	US		LIVERMORE	24000	 412.00	M	5	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NYNYNYNN	N100CACSTL	110ALVM		180			CA-9-358M
USGS	373957121530601	003S001E17Q004M	GW	373957	1215306	37.6657644	-121.8860681	M	S	NAD27	NAD83	06	06	001	US	SWSWSES17 T 3S R 1E M	DUBLIN	24000	 335.50	L	.1	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771013				PST	Y	C	YYNYNYNN	N100CACSTL	110ALVM		84.0	85.0		CA-9-358M
USGS	373957121543701	003S001E18N001M	GW	373957	1215437	37.66576455	-121.9113467	M	U	NAD27	NAD83	06	06	001	US								18050004			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	NNNNNNNN	N9999OTHER	111ALVM	X	708			
USGS	374000122112701	SAN FRANCISCO BAY ST AC23 NR ROBERTS LNDG CA	ES	374000	1221127	37.66659839	-122.1919108	M	S	NAD27	NAD83	06	06	001	US		SAN LEANDRO, CA	  24000	 0	M	  1	NGVD29				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19900626			PST	Y		NNNNNNNN							470647500
USGS	374001122092701	003S003W14K009M	GW	374005.0	1220925.5	37.66805556	-122.1570833	G	5	NAD83	NAD83	06	06	001	US		SAN LEANDRO	  24000	 10.2	L	  1	NAVD88	18050004		F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		20000208			PST	Y	C	YYNNNYNN	N100CACSTL		C	660	665	R	470653600
USGS	374002122074001	003S002W18L001M	GW	374001.98	1220739.88	37.66721667	-122.1277444	G	H	NAD83	NAD83	06	06	001	US		HAYWARD	  24000	 32.14	G	 05	NAVD88				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19990331			PST	Y	C	YNNNNNNN	N100CACSTL			300		R	
USGS	374002122101301	SAN FRANCISCO BAY ST AC26 NR ROBERTS LNDG CA	ES	374002	1221013	37.6671539	-122.1713547	M	S	NAD27	NAD83	06	06	001	US		SAN LEANDRO, CA	  24000	 0	M	  1	NGVD29				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19900626			PST	Y		NNNNNNNN							470647500
USGS	374003121491301	003S001E13N001M	GW	374003	1214913	37.66743075	-121.8213439	M	F	NAD27	NAD83	06	06	001	US		LIVERMORE	24000	 384.00	M	5	NGVD29	18050004		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19250403				PST	Y	U	YYNYNYNN	N100CACSTL	110ALVM		498	498		CA-9-358M
USGS	374003122091501	003S003W14K013M	GW	374003.1	1220922.3	37.66752778	-122.1561944	D	1	NAD83	NAD83	06	06	001	US		SAN LEANDRO	  24000	 5.7	D	0.2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		20000209			PST	Y	C	YYNNNNNN	N100CACSTL			650	706	G	
USGS	374004122092001	003S003W14K015M	GW-EX	374004.4	1220920.4	37.66788889	-122.1556667	G	5	NAD83	NAD83	06	06	001	US		San Leandro	  24000	 7	L	  2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20060804	20080604			PST	N	C	YY	N100CACSTL		C	598	696	S	9677CJE00
USGS	374004122092100	003S003W14K014M	GW-TH	374004	1220921	37.66777778	-122.1558333	G	S	NAD83	NAD83	06	06	001	US		San Leandro	  24000	 7	M	2.5	NGVD29				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20060727				PST	Y	C	YY	N100CACSTL		C		1040	S	9677CJE00
USGS	374004122092101	003S003W14K017M	GW	374004.15	1220921.06	37.66781944	-122.15585	G	5	NAD83	NAD83	06	06	001	US		San Leandro	  24000	 7	L	  2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20060727	20080604			PST	N	C	YY   Y	N100CACSTL		C	1010	1040	S	9677CJE00
USGS	374004122092102	003S003W14K018M	GW	374004.15	1220921.06	37.66781944	-122.15585	G	5	NAD83	NAD83	06	06	001	US		San Leandro	  24000	 7	L	  2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20060727	20080604			PST	N	C	YY  YY	N100CACSTL		C	860	1040	S	9677CJE00
USGS	374004122092103	003S003W14K019M	GW	374004.15	1220921.06	37.66781944	-122.15585	G	5	NAD83	NAD83	06	06	001	US		San Leandro	  24000	 7	L	  2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20060727	20080604			PST	N	C	YY  YY	N100CACSTL		C	640	1040	S	9677CJE00
USGS	374004122092104	003S003W14K020M	GW	374004.15	1220921.06	37.66781944	-122.15585	G	5	NAD83	NAD83	06	06	001	US		San Leandro	  24000	 7	L	  2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20060727	20080604			PST	N	C	YY  YY	N100CACSTL		C	318	1040	S	9677CJE00
USGS	374004122092105	003S003W14K021M	GW	374004.15	1220921.06	37.66781944	-122.15585	G	5	NAD83	NAD83	06	06	001	US		San Leandro	  24000	 7	L	  2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20060727	20080604			PST	N	C	YY  YY	N100CACSTL		C	138	1040	S	9677CJE00
USGS	374004122092106	003S003W14K022M	GW	374004.15	1220921.06	37.66781944	-122.15585	G	5	NAD83	NAD83	06	06	001	US		San Leandro	  24000	 7	L	  2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20060727	20080604			PST	N	C	YY  YY	N100CACSTL		C	45	1040	S	9677CJE00
USGS	374005122092001	003S003W14K016M	GW-EX	374004.8	1220920.2	37.668	-122.155611	G	5	NAD83	NAD83	06	06	001	US		San Leandro	  24000	 7	L	  2	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20060701	20080604			PST	N	C	YY	N100CACSTL		C	980	1040	S	9677CJE00
