agency_cd,data_source,site_no,data_type,station_nm,site_tp_cd,lat_va,long_va,latitude,longitude,coord_meth_cd,coord_acy_cd,coord_datum_cd,dec_coord_datum_cd,district_cd,state_cd,county_cd,country_cd,land_net_ds,map_nm,map_scale_fc,alt_va,alt_meth_cd,alt_acy_va,alt_datum_cd,huc_cd,basin_cd,topo_cd,instruments_cd,construction_dt,inventory_dt,drain_area_va,contrib_drain_area_va,tz_cd,local_time_fg,reliability_cd,gw_file_cd,nat_aqfr_cd,aqfr_cd,aqfr_type_cd,well_depth_va,hole_depth_va,depth_src_cd,project_no
USGS,http://waterservices.usgs.gov/,1.1254E7,discharge,SAN JOAQUIN R NR MENDOTA CA,ST,364838,1202238,36.8105046,-120.3782256,M,S,NAD27,NAD83,6,6,19,US,  SESWS07 T13S  R15E,MENDOTA DAM,24000,140.53,L,0.01,NGVD29,18040001,,,YNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,3940,,PST,Y,,NNNNNNNN,,,,,,,470600111
USGS,http://waterservices.usgs.gov/,1.1255575E7,discharge,PANOCHE C A I-5 NR SILVER CREEK CA,ST,363909,1203752,36.65245145,-120.6321186,M,S,NAD27,NAD83,6,6,19,US,  NESWS02 T15S  R12E,CHOUNET RANCH,24000,450,M,20,NGVD29,18040001,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,305,,PST,Y,,NNNNNNNN,,,,,,,470600304
USGS,http://waterservices.usgs.gov/,1.12611E7,discharge,SALT SLOUGH A HWY 165 NR STEVINSON CA,ST,371452,1205104,37.24771864,-120.8521446,M,S,NAD27,NAD83,6,6,47,US,  SESES10 T08S  R10E,,,75.11,L,0.01,NGVD29,18040001,,,YYNNYNNNNYNNNNNNNNNNNNNNNNNNNN,,,,,PST,Y,,NNNNNNNN,,,,,,,470645673
USGS,http://waterservices.usgs.gov/,1.12615E7,discharge,SAN JOAQUIN R A FREMONT FORD BRIDGE CA,ST,371836,1205548,37.3099386,-120.9310369,M,S,NAD27,NAD83,6,6,47,US,  NWSES24 T07S  R09E,GUSTINE,24000,65,M,2.5,NGVD29,18040001,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,7615,,PST,Y,,NNNNNNNN,,,,,,,470600105
USGS,http://waterservices.usgs.gov/,1.12629E7,discharge,MUD SLOUGH NR GUSTINE CA,ST,371545,1205420,37.26244,-120.9065908,M,S,NAD27,NAD83,6,6,47,US,  SESES06 T08S  R10E,,,25,M,10,NGVD29,18040001,,,YYNNYNNNNYNNNNNNNNNNNNNNNNNNNN,,,,,PST,Y,,NNNNNNNN,,,,,,,470645673
USGS,http://waterservices.usgs.gov/,1.12645E7,discharge,MERCED R A HAPPY ISLES BRIDGE NR YOSEMITE CA,ST,374353,1193329,37.73131496,-119.5590514,M,S,NAD27,NAD83,6,6,43,US,,HALF DOME,24000,4030,M,20,NGVD29,18040008,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,181,,PST,Y,,NNNNNNNN,,,,,,,GC12ZG-00105
USGS,http://waterservices.usgs.gov/,1.12665E7,discharge,MERCED R A POHONO BRIDGE NR YOSEMITE CA,ST,374301,1193955,37.71687138,-119.6662788,M,F,NAD27,NAD83,6,6,43,US,,,,3861.66,M,0.01,NGVD29,18040008,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,321,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.126735E7,discharge,BIG C DIV NR FISH CAMP CA,ST,372810,1193651,37.46938349,-119.6151512,M,F,NAD27,NAD83,6,6,43,US,  SENES25 T05S  R21E,,,,,,,18040008,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.12734E7,discharge,SAN JOAQUIN R AB MERCED R NR NEWMAN CA,ST,372050.2,1205830.5,37.3472151,-120.9761777,G,F,NAD27,NAD83,6,6,99,US,  SWSWS03 T07S  R09E,GUSTINE,24000,60,M,2.5,NGVD29,18040002,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,7949,,PST,Y,,,,,,,,,9677-00105
USGS,http://waterservices.usgs.gov/,1.1274E7,discharge,SAN JOAQUIN R NR NEWMAN CA,ST,372102,1205834,37.3504928,-120.97715,M,F,NAD27,NAD83,6,6,99,US,  NWSWS03 T07S  R09E,GUSTINE,24000,56,M,2.5,NGVD29,18040002,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,9520,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.12745E7,discharge,ORESTIMBA C NR NEWMAN CA,ST,371856,1210727,37.31549247,-121.1252081,M,F,NAD27,NAD83,6,6,99,US,  NENES19 T07S  R08E,,,216.01,M,0.01,NGVD29,18040002,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,134,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1274538E7,discharge,ORESTIMBA CR AT RIVER RD NR CROWS LANDING CA,ST,372449,1210054,37.41354657,-121.0160412,M,S,NAD27,NAD83,6,6,99,US,,CROWS LANDING,24000,65,M,2.5,NGVD29,18040002,,,YNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,19920409,,,PST,Y,,NNNNNNNN,,,,,,,470600305
USGS,http://waterservices.usgs.gov/,1.127455E7,discharge,SAN JOAQUIN R NR CROWS LANDING CA,ST,372555,1210046,37.43187949,-121.0138193,M,S,NAD27,NAD83,6,6,99,US,  NENES07 T06S  R09E,CROWS LANDING,24000,45,M,2.5,NGVD29,18040002,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,9694,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.127463E7,discharge,DEL PUERTO C NR PATTERSON CA,ST,372912,1211229,37.48659935,-121.2091026,M,F,NAD27,NAD83,6,6,99,US,  SENWS21 T05S  R07E,,,,,,,18040002,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,72.6,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.127479E7,discharge,TUOLUMNE R A GRAND CYN OF TUOLUMNE AB HETCH HETCHY,ST,375500,1193932,37.9165884,-119.6598938,M,S,NAD27,NAD83,6,6,109,US,,HETCH HETCHY RES,24000,3830,M,20,NGVD29,18040009,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,301,,PST,Y,,,,,,,,,967700105
USGS,http://waterservices.usgs.gov/,1.12765E7,discharge,TUOLUMNE R NR HETCH HETCHY CA,ST,375615,1194750,37.93742147,-119.7982326,M,F,NAD27,NAD83,6,6,109,US,  SWSES17 T01N  R20E,,,3430,M,17,NGVD29,18040009,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,457,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.12766E7,discharge,TUOLUMNE R AB EARLY INTAKE NR MATHER CA,ST,375246,1195646,37.87936848,-119.947126,M,F,NAD27,NAD83,6,6,109,US,  SESWS01 T01S  R18E,,,,,,,18040009,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,484,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.12769E7,discharge,TUOLUMNE R BL EARLY INTAKE NR MATHER CA,ST,375254,1195809,37.8815908,-119.9701824,M,F,NAD27,NAD83,6,6,109,US,  NWSWS02 T01S  R18E,,,,,,,18040009,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,487,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.12771E7,discharge,LK ELEANOR DIV TO CHERRY LAKE NR HETCH HETCHY CA,ST,375847,1195251,37.9796433,-119.8818464,M,S,NAD27,NAD83,6,6,109,US,  SWSWS34 T02N  R19E,CHERRY LAKE SOUTH,24000,4670,M,20,NGVD29,18040009,,,YNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,Y,,NNNNNNNN,,,,,,,470600105
USGS,http://waterservices.usgs.gov/,1.12773E7,discharge,CHERRY C BL VALLEY DAM NR HETCH HETCHY CA,ST,375804,1195459,37.96769944,-119.9174029,M,F,NAD27,NAD83,6,6,109,US,  SESWS05 T01N  R19E,,,,,,,18040009,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,118,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1278E7,discharge,ELEANOR C NR HETCH HETCHY CA,ST,375809,1195252,37.969088,-119.882124,M,F,NAD27,NAD83,6,6,109,US,  NWSWS03 T01N  R19E,,,4500,M,17,NGVD29,18040009,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,78.4,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.12783E7,discharge,CHERRY C NR EARLY INTAKE CA,ST,375340,1195742,37.89436824,-119.962682,M,F,NAD27,NAD83,6,6,109,US,  NWSES35 T01N  R18E,,,2272,M,17,NGVD29,18040009,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,226,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.12784E7,discharge,"CHERRY C BL DION R HOLM PH, NR MATHER CA",ST,375325,1195808,37.8902017,-119.9699046,M,F,NAD27,NAD83,6,6,109,US,  NENWS02 T01S  R18E,,,,,,,18040009,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,234,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.12844E7,discharge,BIG C AB WHITES GULCH NR GROVELAND CA,ST,375031,1201102,37.8418714,-120.1849103,M,F,NAD27,NAD83,6,6,109,US,  SWNES23 T01S  R16E,,,2561.79,M,0.01,NGVD29,18040009,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,16.4,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1289E7,discharge,MODESTO CN NR LA GRANGE CA,ST,374021,1202826,37.67243198,-120.4749183,M,F,NAD27,NAD83,6,6,99,US,  NESWS18 T03S  R14E,,,,,,,18040002,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.12895E7,discharge,TURLOCK CN NR LA GRANGE CA,ST,373957,1202624,37.66576548,-120.4410283,M,F,NAD27,NAD83,6,6,99,US,  NWNWS21 T03S  R14E,,,,,,,18040002,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.128965E7,discharge,TUOLUMNE R BL LAGRANGE DAM NR LAGRANGE CA,ST,373959,1202628,37.666321,-120.4421394,M,F,NAD27,NAD83,6,6,99,US,  NWNWS21 T03S  R14E,,,,,,,18040002,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,1538,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.129E7,discharge,TUOLUMNE R A MODESTO CA,ST,373738,1205900,37.627153,-120.9843777,G,1,NAD27,NAD83,6,6,99,US,  NWSES33 T03S  R09E,RIVERBANK,24000,60,M,2.5,NGVD29,18040002,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,1884,,PST,Y,,NNNNNNNN,,,,,,,470648500
USGS,http://waterservices.usgs.gov/,1.12996E7,discharge,BLACK C NR COPPEROPOLIS CA,ST,375740,1203651,37.96103615,-120.6152035,M,F,NAD27,NAD83,6,6,9,US,  SESES02 T01N  R12E,,,,,,,18040010,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,14.4,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1303E7,discharge,STANISLAUS R A RIPON CA,ST,374347,1210634,37.72965078,-121.1104934,M,S,NAD27,NAD83,6,6,99,US,  NWSES29 T02S  R08E,SALIDA,24000,0.72,L,0.01,NGVD29,18040002,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,1075,,PST,Y,,NNNNNNNN,,,,,,,470648500
USGS,http://waterservices.usgs.gov/,1.13035E7,discharge,SAN JOAQUIN R NR VERNALIS CA,ST,374034,1211555,37.6760406,-121.2663293,M,S,NAD27,NAD83,6,6,77,US,,VERNALIS,24000,25,M,2.5,NGVD29,18040002,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,13536,,PST,Y,,NNNNNNNN,,,,,,,470648500
USGS,http://waterservices.usgs.gov/,1.130481E7,discharge,SAN JOAQUIN R BL GARWOOD BRIDGE A STOCKTON CA,ST,375608,1211945,37.93547987,-121.3302245,M,S,NAD27,NAD83,6,6,77,US,,STOCKTON WEST,24000,,,,,18040003,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,NNNNNNNN,,,,,,,470641900
USGS,http://waterservices.usgs.gov/,1.13113E7,discharge,TURNER CUT NR HOLT CA,ST,375933,1212714,37.9925,-121.4538889,G,5,NAD83,NAD83,6,6,77,US,,HOLT,24000,,,,,18040003,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,967741900
USGS,http://waterservices.usgs.gov/,1.1312676E7,discharge,MIDDLE R AT MIDDLE RIVER CA,ST,375634,1213159,37.9427017,-121.5341175,M,S,NAD27,NAD83,6,6,77,US,,WOODWARD ISLAND,24000,,,,,18040003,,C,YNNNYNNNNNNNNNYNNNNNNNNNNNNNNN,,19861021,,,PST,N,,NNNNNNNN,,,,,,,470641900
USGS,http://waterservices.usgs.gov/,1.1312685E7,discharge,MIDDLE R NR HOLT CA,ST,380011,1213039,38.00305556,-121.5108333,G,5,NAD83,NAD83,6,6,77,US,,BOULDIN ISLAND,24000,,,,,18040003,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,9677AAEDF
USGS,http://waterservices.usgs.gov/,1.1312968E7,discharge,OLD R NR DELTA MENDOTA CANAL CA,ST,374838,1213229,37.81048298,-121.5424488,M,S,NAD27,NAD83,6,6,77,US,,CLIFTON COURT FOREBA,24000,,,,,18040003,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,NNNNNNNN,,,,,,,470641900
USGS,http://waterservices.usgs.gov/,1.13132E7,discharge,GRANT LINE CN A TRACY RD BRIDGE CA,ST,374915,1212701,37.82076056,-121.4513359,M,S,NAD27,NAD83,6,6,77,US,,,,,,,,18040003,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1313315E7,discharge,OLD RIVER NEAR BYRON CA,ST,375328,1213409,37.89103627,-121.5702283,M,S,NAD27,NAD83,6,6,13,US,,WOODWARD ISLAND,24000,,,,,18040003,,C,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,NNNNNNNN,,,,,,,OL
USGS,http://waterservices.usgs.gov/,1.1313405E7,discharge,OLD R A BACON ISLAND CA,ST,375812,1213416,37.96992306,-121.572174,M,S,NAD27,NAD83,6,6,77,US,,WOODWARD ISLAND,24000,,,,,18040003,,C,YNNNYNNNNNNNNNYNNNNNNNNNNNNNNN,,19861021,,,PST,N,,NNNNNNNN,,,,,,,470641900
USGS,http://waterservices.usgs.gov/,1.1313431E7,discharge,HOLLAND CUT NR BETHEL ISLAND CA,ST,380059,1213455,38.01638889,-121.5819444,G,5,NAD83,NAD83,6,6,13,US,,BOULDIN ISLAND,24000,,,,,18040003,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,9677AAEDF
USGS,http://waterservices.usgs.gov/,1.1313433E7,discharge,DUTCH SLOUGH BL JERSEY ISLAND RD A JERSEY ISLAND,ST,380049,1214000,38.0135326,-121.667731,M,S,NAD27,NAD83,6,6,13,US,,JERSEY ISLAND,24000,,,,,18040003,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,NNNNNNNN,,,,,,,470641900
USGS,http://waterservices.usgs.gov/,1.1313434E7,discharge,OLD R A QUIMBY ISLAND NR BETHEL ISLAND CA,ST,380138,1213352,38.0272222,-121.5644444,G,5,NAD83,NAD83,6,6,13,US,,BOULDIN ISLAND,24000,,,,,18040003,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,9677AAEDF
USGS,http://waterservices.usgs.gov/,1.131344E7,discharge,FALSE R NR OAKLEY CA,ST,380321,1214001,38.0558333,-121.6669444,G,5,NAD83,NAD83,6,6,13,US,,JERSEY ISLAND,24000,,,,,18040003,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,9677AAEDF
USGS,http://waterservices.usgs.gov/,1.1313452E7,discharge,OLD R A FRANKS TRACT NR TERMINOUS CA,ST,380416,1213444,38.0711111,-121.5788889,G,5,NAD83,NAD83,6,6,13,US,,BOULDIN ISLAND,24000,,,,,18040003,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,9677AAEDF
USGS,http://waterservices.usgs.gov/,1.131346E7,discharge,SAN JOAQUIN R A PRISONERS PT NR TERMINOUS CA,ST,380334,1213326,38.05944444,-121.5572222,G,5,NAD83,NAD83,6,6,77,US,,BOULDIN ISLAND,24000,,,,,18040003,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,9677AAEDF
USGS,http://waterservices.usgs.gov/,1.1335E7,discharge,COSUMNES R A MICHIGAN BAR CA,ST,383001,1210239,38.50018619,-121.0452212,M,F,NAD27,NAD83,6,6,67,US,  NWSES36 T08N  R08E,,,168.09,L,0.01,NGVD29,18040013,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,536,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1335655E7,discharge,DEER C NR CAMERON PARK CA,ST,383726,1205937,38.62388889,-120.993611,M,S,NAD83,NAD83,6,6,17,US,  SWNES21 T09N  R09E,LATROBE,24000,720,M,20,NGVD29,18040013,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,10.3,,PST,Y,,,,,,,,,967700105
USGS,http://waterservices.usgs.gov/,1.133658E7,discharge,MORRISON C NR SACRAMENTO CA,ST,382955,1212706,38.49851847,-121.4527317,M,F,NAD27,NAD83,6,6,67,US,  SWSES32 T08N  R05E,,,10.08,L,0.5,NAVD88,18020109,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,53.4,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1336585E7,discharge,LAGUNA C NR ELK GROVE CA,ST,382524,1212108,38.42324335,-121.353284,M,S,NAD27,NAD83,6,6,67,US,  NENES31 T07N  R06E,ELK GROVE,24000,40,M,2.5,NGVD29,18020109,,,NNNNYNYNNNNNNNNNNNNNNNNNNNNNNN,,,31.9,,PST,Y,,NNNNNNNN,,,,,,,470600105
USGS,http://waterservices.usgs.gov/,1.13366E7,discharge,DELTA CROSS CHANNEL NR WALNUT GROVE,ST,381441,1213019,38.2447222,-121.5052778,G,5,NAD83,NAD83,6,6,67,US,,ISLETON,24000,,,,,18020109,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,NNNNNNNN,,,,,,,470641900
USGS,http://waterservices.usgs.gov/,1.133668E7,discharge,S MOKELUMNE R A NEW HOPE BR NR WALNUT GROVE CA,ST,381332,1212928,38.22555556,-121.491111,N,S,NAD83,NAD83,6,6,77,US,,THORNTON,24000,0,M,2.5,NAVD88,18040003,,,NNNYNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,GR11ZG-EEY00
USGS,http://waterservices.usgs.gov/,1.1336685E7,discharge,N MOKELUMNE NR WALNUT GROVE CA,ST,381324,1213026,38.2233333,-121.5072222,N,S,NAD83,NAD83,6,6,67,US,,ISLETON,24000,0,M,2.5,NAVD88,18040003,,,NNNYNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,GR11ZG-EEY00
USGS,http://waterservices.usgs.gov/,1.133679E7,discharge,LITTLE POTATO SLOUGH A TERMINOUS CA,ST,380547,1212946,38.09638889,-121.496111,G,5,NAD83,NAD83,6,6,77,US,,TERMINOUS,24000,,,,,18040003,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,9677AAEDF
USGS,http://waterservices.usgs.gov/,1.133693E7,discharge,MOKELUMNE R A ANDRUS ISLAND NR TERMINOUS CA,ST,380622,1213416,38.1061111,-121.571111,G,5,NAD83,NAD83,6,6,67,US,,BOULDIN ISLAND,24000,,,,,18040003,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,,,,,,,,9677AAEDF
USGS,http://waterservices.usgs.gov/,1.133708E7,discharge,THREEMILE SLOUGH NR RIO VISTA CA,ST,380612,1214110,38.1033333,-121.686111,M,S,NAD83,NAD83,6,6,67,US,,JERSEY ISLAND,24000,,,,,18020109,,,NNNYNNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,NNNNNNNN,,,,,,,9677aaedf
USGS,http://waterservices.usgs.gov/,1.133719E7,discharge,SAN JOAQUIN R A JERSEY POINT CA,ST,380308,1214116,38.0521424,-121.6888428,M,S,NAD27,NAD83,6,6,13,US,,JERSEY ISLAND CA,24000,,,,,18020109,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,,,PST,N,,NNNNNNNN,,,,,,,470641900
USGS,http://waterservices.usgs.gov/,1.13376E7,discharge,MARSH C A BRENTWOOD CA,ST,375746,1214111,37.9627006,-121.687453,M,S,NAD27,NAD83,6,6,13,US,  SENWS06 T01N  R02E,BRENTWOOD,24000,50,M,10,NGVD29,18040003,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,38.3,,PST,Y,,NNNNNNNN,,,,,,,470600102
USGS,http://waterservices.usgs.gov/,1.1342E7,discharge,SACRAMENTO R A DELTA CA,ST,405623,1222458,40.93959397,-122.4172351,M,F,NAD27,NAD83,6,6,89,US,  SWNWS35 T36N  R05W,,,1075,M,17,NGVD29,18020005,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,425,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.13455E7,discharge,SF PIT R NR LIKELY CA,ST,411351,1202610,41.2307286,-120.4371726,M,F,NAD27,NAD83,6,6,49,US,  NESES11 T39N  R13E,,,4508,M,17,NGVD29,18020002,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,247,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.13485E7,discharge,PIT R NR CANBY CA,ST,412422,1205536,41.40600116,-120.9277458,M,F,NAD27,NAD83,6,6,49,US,  NWSWS10 T41N  R09E,,,4266,M,17,NGVD29,18020002,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,1431,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.135501E7,discharge,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,ST,405900,1213039,40.9832178,-121.511927,M,F,NAD27,NAD83,6,6,89,US,  NENWS15 T36N  R04E,,,,,,,18020003,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,3761,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1361E7,discharge,BURNEY C A BURNEY FALLS NR BURNEY CA,ST,410103,1213911,41.01738285,-121.6541539,M,S,NAD27,NAD83,6,6,89,US,  SWSWS29 T37N  R03E,BURNEY FALLS,24000,2750,M,20,NGVD29,18020003,,,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,,,182,,PST,Y,,,,,,,,,967700103
USGS,http://waterservices.usgs.gov/,1.13705E7,discharge,SACRAMENTO R A KESWICK CA,ST,403604,1222636,40.6009835,-122.4444553,M,F,NAD27,NAD83,6,6,89,US,  SWNWS28 T32N  R05W,,,479.81,L,0.01,NGVD29,18020101,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,6468,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.13707E7,discharge,ANDERSON-COTTONWOOD ID CN AT SHARON AVE REDDING CA,ST,403408,1222249,40.56876198,-122.381397,M,F,NAD27,NAD83,6,6,89,US,,REDDING,24000,,,,,18020101,,C,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,19890414,,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1372E7,discharge,CLEAR C NR IGO CA,ST,403048,1223123,40.51320587,-122.5241795,M,F,NAD27,NAD83,6,6,89,US,  SENES27 T31N  R06W,,,672.99,L,0.01,NGVD29,18020112,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,228,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1374E7,discharge,COW C NR MILLVILLE CA,ST,403018,1221355,40.50487467,-122.2330577,M,F,NAD27,NAD83,6,6,89,US,  NENWS32 T31N  R03W,,,,,,,18020101,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,425,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.1376E7,discharge,COTTONWOOD C NR COTTONWOOD CA,ST,402314,1221415,40.38709797,-122.2386119,M,F,NAD27,NAD83,6,6,89,US,  NENES07 T29N  R03W,,,364,M,17,NGVD29,18020102,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,927,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.137655E7,discharge,BATTLE C BL COLEMAN FISH HATCHERY NR COTTONWOOD CA,ST,402354,1220843,40.39820996,-122.1463869,M,F,NAD27,NAD83,6,6,89,US,  SWNES01 T29N  R03W,,,415,M,17,NGVD29,18020101,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,357,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.13771E7,discharge,SACRAMENTO R AB BEND BRIDGE NR RED BLUFF CA,ST,401719,1221108,40.28848836,-122.1866645,M,F,NAD27,NAD83,6,6,103,US,  NWNES15 T28N  R03W,,,,,,,18020103,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,8900,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.13795E7,discharge,ELDER C NR PASKENTA CA,ST,400126,1223039,40.02376507,-122.5119462,M,F,NAD27,NAD83,6,6,103,US,  SENWS14 T25N  R06W,,,718.1,L,0.01,NGVD29,18020103,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,92.4,,PST,Y,,NNNNNNNN,,,,,,,
USGS,http://waterservices.usgs.gov/,1.13815E7,discharge,MILL C NR LOS MOLINOS CA,ST,400317,1220123,40.0546022,-122.0241541,M,F,NAD27,NAD83,6,6,103,US,  NENWS06 T25N  R01W,,,385,M,17,NGVD29,18020103,,,NNNNYNNNNNNNNNNNNNNNNNNNNNNNNN,,,131,,PST,Y,,NNNNNNNN,,,,,,,
