#
#
# US Geological Survey
# retrieved: 2012-12-27 05:40:46 EST	(caas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterservices.usgs.gov/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  lat_va          -- DMS latitude
#  long_va         -- DMS longitude
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_meth_cd   -- Latitude-longitude method
#  coord_acy_cd    -- Latitude-longitude accuracy
#  coord_datum_cd  -- Latitude-longitude datum
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  district_cd     -- District code
#  state_cd        -- State code
#  county_cd       -- County code
#  country_cd      -- Country code
#  land_net_ds     -- Land net location description
#  map_nm          -- Name of location map
#  map_scale_fc    -- Scale of location map
#  alt_va          -- Altitude of Gage/land surface
#  alt_meth_cd     -- Method altitude determined
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#  basin_cd        -- Drainage basin code
#  topo_cd         -- Topographic setting code
#  instruments_cd  -- Flags for instruments at site
#  construction_dt -- Date of first construction
#  inventory_dt    -- Date site established or inventoried
#  drain_area_va   -- Drainage area
#  contrib_drain_area_va -- Contributing drainage area
#  tz_cd           -- Time Zone abbreviation
#  local_time_fg   -- Site honors Daylight Savings Time
#  reliability_cd  -- Data reliability code
#  gw_file_cd      -- Data-other GW files
#  nat_aqfr_cd     -- National aquifer code
#  aqfr_cd         -- Local aquifer code
#  aqfr_type_cd    -- Local aquifer type code
#  well_depth_va   -- Well depth
#  hole_depth_va   -- Hole depth
#  depth_src_cd    -- Source of depth data
#  project_no      -- Project number
#
agency_cd	site_no	station_nm	site_tp_cd	lat_va	long_va	dec_lat_va	dec_long_va	coord_meth_cd	coord_acy_cd	coord_datum_cd	dec_coord_datum_cd	district_cd	state_cd	county_cd	country_cd	land_net_ds	map_nm	map_scale_fc	alt_va	alt_meth_cd	alt_acy_va	alt_datum_cd	huc_cd	basin_cd	topo_cd	instruments_cd	construction_dt	inventory_dt	drain_area_va	contrib_drain_area_va	tz_cd	local_time_fg	reliability_cd	gw_file_cd	nat_aqfr_cd	aqfr_cd	aqfr_type_cd	well_depth_va	hole_depth_va	depth_src_cd	project_no
USGS	383714121170200	AMERICAN R NR UP ROSSMOR BAR CA	ST	383714	1211702	38.6204604	-121.2849498	M	U	NAD27	NAD83	06	06	067	US											NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							
USGS	383714121255001	009N005E21H001M	GW	383714	1212550	38.62045999	-121.4316204	M	S	NAD27	NAD83	06	06	067	US		SACRAMENTO EAST	24000	 37.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19480101	19820921			PST	Y	C	YYNYNNNN	S100CNRLVL	121MRTN		422	422	A	0479423712
USGS	383716121263301	009N005E21E001M	GW	383716	1212633	38.6210155	-121.443565	M	S	NAD27	NAD83	06	06	067	US		SACRAMENTO EAST	24000	 33.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19460101				PST	Y	U	YYNYNNNN	S100CNRLVL			440	440	A	0479423712
USGS	383721121264601	009N005E21E002M	GW	383721	1212646	38.62240435	-121.4471763	M	S	NAD27	NAD83	06	06	067	US		SACRAMENTO EAST	24000	 23.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19650501				PST	Y	U	YYNYNNNN	S100CNRLVL			330	370	A	0479423712
USGS	383721121283501	009N005E19F001M	GW	383721	1212835	38.62240427	-121.4774549	M	S	NAD27	NAD83	06	06	067	US		SACRAMENTO EAST	24000	 17.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19560514				PST	Y	U	YYNYNNNN	S100CNRLVL			316	328	D	0479423712
USGS	383722121200401	009N006E20H001M	GW	383722	1212004	38.6226824	-121.3355067	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 110.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19470101				PST	Y	U	YYNYNNNN	S100CNRLVL			633	633	A	0479423712
USGS	383722121244701	009N005E22A001M	GW	383722	1212447	38.6226822	-121.4141199	M	S	NAD27	NAD83	06	06	067	US		SACRAMENTO EAST	24000	 48.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19570101				PST	Y	U	YYNYNNNN	S100CNRLVL			390	500	D	0479423712
USGS	383724121253201	009N005E22E001M	GW	383724	1212532	38.6232377	-121.4266202	M	S	NAD27	NAD83	06	06	067	US		SACRAMENTO EAST	24000	 40.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19650101				PST	Y	U	YYNYNNNN	S100CNRLVL			396	400	A	0479423712
USGS	383726121234301	009N005E23A001M	GW	383726	1212343	38.62379334	-121.3963417	M	S	NAD27	NAD83	06	06	067	US		SACRAMENTO EAST	24000	 65.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19390101				PST	Y	U	YYNYNNNN	S100CNRLVL			210	210	A	0479423712
USGS	383726121272101	ARCADE C A NORWOOD AVE AT N SACRAMENTO CA	ST	383726	1212721	38.62379318	-121.4568988	M	S	NAD27	NAD83	06	06	067	US		SACRAMENTO EAST	  24000	 25	M	  5	NGVD29	18020111			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470650400
USGS	383727121222501	009N005E24A003M	GW	383727	1212225	38.62407117	-121.3746744	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 73.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19520506				PST	Y	U	YYYYNNNN	S100CNRLVL			270	360	D	0479423712
USGS	383727121301801	009N004E23A001M	GW	383725.67	1213021.80	38.6237972	-121.5060556	G	5	NAD83	NAD83	06	06	067	US		SACRAMENTO WEST	  24000	 12	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19971001	19971001			PST	Y	C	YYNYNYNN	S100CNRLVL	100SCMV	U	36.5	36.5	S	470650400
USGS	383729121181000	AMERICAN R A LO ROSSMOR BAR CA	ST	383729	1211810	38.6246269	-121.3038392	M	U	NAD27	NAD83	06	06	067	US											NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							
USGS	383729121210101	009N006E20D001M	GW	383729	1212101	38.62462677	-121.3513405	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	24000	 85.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19610101				PST	Y	U	YYYYNNNN	S100CNRLVL			550	550	A	0479423712
USGS	383730121214601	009N006E19B001M	GW	383730	1212146	38.6249045	-121.3638408	M	S	NAD27	NAD83	06	06	067	US		CARMICHAEL	  24000	 85.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19720212	20070515			PST	Y	C	YYNYNNNN	S100CNRLVL			398	450	D	9677CRKSC
USGS	383730121274301	009N005E20D001M	GW	383730	1212743	38.62490425	-121.46301	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 30.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19590505				PST	Y	U	YYNYNNNN	S100CNRLVL			306	306	D	0479423712
USGS	383733121180901	009N006E22B001M	GW	383733	1211809	38.62573798	-121.3035615	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 100.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19410101				PST	Y	U	YYNYNNNN	S100CNRLVL			612	612	A	0479423712
USGS	383733121280201	009N005E19A001M	GW	383733	1212802	38.62573754	-121.468288	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 27.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19600813				PST	Y	U	YYNYNNNN	S100CNRLVL			303	305	A	0479423712
USGS	383734121272401	009N005E20C001M	GW	383734	1212724	38.62601534	-121.4577322	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 27.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19600830				PST	Y	U	YYNYNNNN	S100CNRLVL			300	308	D	0479423712
USGS	383736121254501	009N005E21A001M	GW	383736	1212545	38.62657096	-121.4302314	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 35.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19650101				PST	Y	U	YYNYNNNN	S100CNRLVL			401	410	A	0479423712
USGS	383738121333401	009N004E20A001M	GW	383738	1213334	38.6271266	-121.5605127	M	S	NAD27	NAD83	06	06	067	US		TAYLOR MONUMENT	24000	 27.00	M	2.5	NGVD29	18020109		C	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771031	19820813			PST	Y	C	YYNYNYNN	S100CNRLVL	112CONL		118	132	D	0479423712
USGS	383739121230001	009N005E13P001M	GW	383739	1212300	38.62740439	-121.3843969	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 72.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19560101				PST	Y	U	YYNYNNNN	S100CNRLVL			330	335	A	0479423712
USGS	383739121255701	009N005E16Q002M	GW	383739	1212557	38.62740426	-121.4335649	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 35.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19650201				PST	Y	U	YYNYNNNN	S100CNRLVL			371	385	A	0479423712
USGS	383741121212801	009N006E18Q001M	GW	383741	1212128	38.62796	-121.3588407	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 90.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19651201				PST	Y	U	YYYYNNNN	S100CNRLVL			435	435	A	0479423712
USGS	383741121260601	009N005E16Q001M	GW	383742	1212606	38.62823757	-121.4360649	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 37.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19500601				PST	Y	U	YYNYNNNN	S100CNRLVL			394	432	A	0479423712
USGS	383743121282901	009N005E18P001M	GW	383743	1212829	38.6285152	-121.4757882	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 22.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19551007				PST	Y	U	YYNYNNNN	S100CNRLVL			351	362	D	0479423712
USGS	383746121291101	009N004E13R001M	GW	383745.17	1212915.73	38.62921389	-121.4877028	G	5	NAD83	NAD83	06	06	067	US		RIO LINDA	  24000	 12	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19971002	19971002			PST	N	C	YYNYNYNN	S100CNRLVL	100SCMV	U	52	52	S	470650400
USGS	383747121251101	009N005E15P001M	GW	383747	1212511	38.62962646	-121.4207868	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 47.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19650226				PST	Y	U	YYNYNNNN	S100CNRLVL			410	410	D	0479423712
USGS	383751121172200	AMERICAN R A SAN JUAN RAPIDS CA	ST	383751	1211722	38.63073789	-121.2905056	M	U	NAD27	NAD83	06	06	067	US											NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							
USGS	383751121235001	009N005E14K002M	GW	383751	1212350	38.6307376	-121.3982862	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 63.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19570101				PST	Y	U	YYNYNNNN	S100CNRLVL			425	500	A	0479423712
USGS	383752121211001	009N006E18J001M	GW	383752	1212110	38.63101549	-121.3538406	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 97.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19550101				PST	Y	U	YYNYNNNN	S100CNRLVL			285	285	A	0479423712
USGS	383753121230801	009N005E13L002M	GW	383753	1212308	38.63129318	-121.3866192	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 72.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19460101				PST	Y	U	YYYYNNNN	S100CNRLVL			265	265	A	0479423712
USGS	383755121203401	009N006E17K001M	GW	383755	1212034	38.6318488	-121.3438403	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 105.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19590101				PST	Y	U	YYYYNNNN	S100CNRLVL			590	600	D	0479423712
USGS	383755121223001	009N005E13J001M	GW	383755	1212230	38.63184875	-121.3760634	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 85.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19510101				PST	Y	U	YYNYNNNN	S100CNRLVL			322	350	A	0479423712
USGS	383758121240501	009N005E14L001M	GW	383758	1212405	38.63268199	-121.402453	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 53.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19550302				PST	Y	U	YYYYNYNN	S100CNRLVL			191	191	D	0479423712
USGS	383800121260201	009N005E16K001M	GW	383800	1212602	38.63323745	-121.4349538	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 43.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19721130				PST	Y	U	YYNYNYNN	S100CNRLVL			252	370	D	0479423712
USGS	383801121333801	009N004E17J002M	GW	383801	1213338	38.63351539	-121.5616239	M	S	NAD27	NAD83	06	06	067	US		TAYLOR MONUMENT	  24000	 28.00	M	2.5	NGVD29	18020109		C	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19771215	19820816			PST	Y	C	YYNYNYNN	S100CNRLVL	100SCMV	U	150	150	D	470650400
USGS	383802121244201	009N005E15J001M	GW	383802	1212442	38.63379305	-121.412731	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 53.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19680208				PST	Y	U	YYYYNNNN	S100CNRLVL			427	430	D	0479423712
USGS	383804121304301	009N004E14L001M	GW	383804	1213043	38.6343484	-121.5130114	M	S	NAD27	NAD83	06	06	067	US		TAYLOR MONUMENT	24000	 12.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19800910	19820816			PST	Y	C	YYNYNYNN	S100CNRLVL				156	D	0479423712
USGS	383808121213801	009N006E07Q001M	GW	383808	1212138	38.6354598	-121.3616186	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 71.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19570101				PST	Y	U	YYNYNNNN	S100CNRLVL			315	315	A	0479423712
USGS	383808121225001	009N005E13G003M	GW	383808	1212250	38.63545975	-121.381619	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 78.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19570101				PST	Y	U	YYNYNNNN	S100CNRLVL			375	500	D	0479423712
USGS	383808121294801	009N004E13F001M	GW	383808	1212948	38.63545946	-121.4977332	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 7.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19680607				PST	Y	C	YYYYNYNN	S100CNRLVL			190	190	D	0479423712
USGS	383808121322901	009N004E16J001M	GW	383808	1213229	38.63545968	-121.5424567	M	S	NAD27	NAD83	06	06	067	US		TAYLOR MONUMENT	24000	 17.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19781228	19820816			PST	Y	C	YYNYNNNN	S100CNRLVL			148		D	0479423712
USGS	383809121121601	ALDER C POND A HWY 50 A NIMBUS CA	LK	383809	1211216	38.6357379	-121.2055034	M	S	NAD27	NAD83	06	06	067	US		FOLSOM	  24000	 130	M	  5	NGVD29	18020111			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									96770B100
USGS	383810121155000	AMERICAN R A SUNRISE BIKE BR. CA	ST	383810	1211550	38.63601559	-121.2649494	M	U	NAD27	NAD83	06	06	067	US											NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							
USGS	383811121222601	009N005E13H001M	GW	383811	1212226	38.63629308	-121.3749522	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 85.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19720501				PST	Y	U	YYNYNNNN	S100CNRLVL			347	347	A	0479423712
USGS	383816121115001	ALDER C A FOLSOM BLVD NR NIMBUS CA	ST	383816	1211150	38.6376823	-121.198281	M	S	NAD27	NAD83	06	06	067	US		FOLSOM	  24000	 160	M	  5	NGVD29	18020111			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									96770B100
USGS	383817121264501	009N005E16D001M	GW	383817	1212645	38.6379595	-121.4468986	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 38.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19570130				PST	Y	U	YYNYNNNN	S100CNRLVL			300	300	A	0479423712
USGS	383822121245901	009N005E15B001M	GW	383822	1212459	38.63934845	-121.4174534	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 55.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19610901	19820921			PST	Y	C	YYNYNNNN	S100CNRLVL	121MRTN	X	300	300	D	0479423712
USGS	383822121253401	009N005E15D001M	GW	383822	1212534	38.6393484	-121.4271758	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 52.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19460101				PST	Y	U	YYNYNNNN	S100CNRLVL			270		A	0479423712
USGS	383824121091601	ALDER C A PRAIRIE CITY RD NR FOLSOM CA	ST	383824	1210916	38.6399045	-121.155502	M	S	NAD27	NAD83	06	06	067	US		FOLSOM	  24000	 240	M	  5	NGVD29	18020111			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									96770B100
USGS	383828121221301	009N006E18D001M	GW	383828.5	1212213.2	38.64125	-121.3703333	G	5	NAD83	NAD83	06	06	067	US		CITRUS HEIGHTS	  24000	 73	M	  5	NGVD29	18020111		F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20001214	20070515			PST	Y	C	YY Y	S100CNRLVL			480	500	D	9677CRKSC
USGS	383828121235501	009N005E14B001M	GW	383828	1212355	38.6410151	-121.3996751	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 62.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19740808				PST	Y	U	YYNYNNNN	S100CNRLVL			550	560	D	0479423712
USGS	383829121221001	009N006E07N001M	GW	383829	1212210	38.64129296	-121.3705077	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 75.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19550101	19820929			PST	Y	C	YYNYNNNN	S100CNRLVL	121MRTN		320	320	A	0479423712
USGS	383830121260301	009N005E16B001M	GW	383830	1212603	38.64157058	-121.4352316	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 38.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19650501				PST	Y	U	YYNYNNNN	S100CNRLVL			375	408	A	0479423712
USGS	383834121083801	UNNAMED TRIB TO ALDER C NR FOLSOM CA	ST	383834	1210838	38.64268225	-121.1449463	M	S	NAD27	NAD83	06	06	067	US		FOLSOM	  24000	 290	M	  5	NGVD29	18020111			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									96770B100
USGS	383834121163908	009N006E12N001M	GW	383834	1211639	38.64268204	-121.2785609	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 160.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19510101				PST	Y	U	YYYYNYNN	S100CNRLVL			364	475	D	0479423712
USGS	383836121160301	009N006E12Q002M	GW	383836	1211603	38.6432376	-121.2685606	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 190.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19400101				PST	Y	U	YYYYNYNN	S100CNRLVL			600	600	A	0479423712
USGS	383843121245401	009N005E10K001M	GW	383843	1212454	38.64518165	-121.4160645	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 55.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19660101				PST	Y	U	YYNYNNNN	S100CNRLVL			372	380	A	0479423712
USGS	383845121181901	009N006E10K001M	GW	383845	1211819	38.64573745	-121.3063394	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 145.00	M	5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19590801				PST	Y	U	YYYYNNNN	S100CNRLVL			600	600	D	0479423712
USGS	383846121243401	009N005E10J001M	GW	383846	1212434	38.64601497	-121.4105088	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 65.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19530212				PST	Y	U	YYYYNNNN	S100CNRLVL			408	408	D	0479423712
USGS	383847121240601	009N005E11L001M	GW	383847	1212406	38.64629276	-121.4027308	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 65.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	YYNYNNNN	S100CNRLVL			391	400	A	0479423712
USGS	383849121192501	009N006E09K001M	GW	383849	1211925	38.64684849	-121.3246732	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 123.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	NYNNNNNN	S100CNRLVL						0479423712
USGS	383850121265501	009N005E08J002M	GW	383850	1212655	38.64712596	-121.4496765	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 33.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19510303				PST	Y	U	YYNYNNNN	S100CNRLVL			50.0	95.0	D	0479423712
USGS	383850121272501	009N005E08L001M	GW	383850	1212725	38.64712594	-121.45801	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 28.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19620107				PST	Y	U	YYNYNNNN	S100CNRLVL			513	513	D	0479423712
USGS	383852121221301	009N005E12J001M	GW	383852	1212213	38.64768169	-121.371341	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 85.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	C	YYNYNNNN	S100CNRLVL						0479423712
USGS	383855121340401	009N004E08L001M	GW	383855	1213404	38.6486111	-121.5677778	M	5	NAD83	NAD83	06	06	067	US				 23	M	2.5	NGVD29				NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19510705				PST	Y	U	YY   Y	S100CNRLVL			96	105	D	
USGS	383856121201301	009N006E08H001M	GW	383856	1212013	38.64879285	-121.3380069	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 105.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19640101				PST	Y	U	YYNYNNNN	S100CNRLVL			535	535	A	0479423712
USGS	383857121243301	009N005E11E001M	GW	383857	1212433	38.64907045	-121.410231	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 63.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	YYNYNNNN	S100CNRLVL			353	353	A	0479423712
USGS	383858121340801	009N004E08F001M	GW	383858	1213408	38.6493484	-121.5699576	M	S	NAD27	NAD83	06	06	067	US		TAYLOR MONUMENT	24000	 23.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19810305	19820813			PST	Y	C	YYNYNYNN	S100CNRLVL	112CONL		155	175	D	0479423712
USGS	383859121110701	WILLOW C .1 MI US LK NATOMA NR FOLSOM CA	ST	383859	1211107	38.64962645	-121.1863363	M	S	NAD27	NAD83	06	06	067	US		FOLSOM	  24000	 150	M	  5	NGVD29	18020111			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									96770B100
USGS	383859121112601	WILLOW C A LK NATOMA NR FOLSOM CA	ST	383859	1211126	38.64962644	-121.1916142	M	S	NAD27	NAD83	06	06	067	US		FOLSOM	  24000	 130	M	  5	NGVD29	18020111			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									96770B100
USGS	383903121171301	009N006E11G001M	GW	383903	1211713	38.65073736	-121.2880056	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 195.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19510101	19820927			PST	Y	C	YYYYNYNN	S100CNRLVL	121MRTN		652	700	A	0479423712
USGS	383903121181801	009N006E10F001M	GW	383903	1211818	38.6507373	-121.3060616	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 152.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19800805	19820927			PST	Y	C	YYNYNNNN	S100CNRLVL	121MRTN		502	502	D	0479423712
USGS	383904121280801	009N005E07H001M	GW	383904	1212808	38.6510147	-121.4699548	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 28.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19620719	19820921			PST	Y	C	YYNYNNNN	S100CNRLVL	121MRTN		514	514	D	0479423712
